keyword,source_type,source_title,source_author,source_url,comment_id,author_name,author_url_token,content,like_count,created_time,is_reply,reply_to
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,711358726,知乎用户8rT0eT,ggwp-27,挺感人的,0,2019-08-10 18:57:38,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,680848704,羲昊易,xi-hao-yi-80,曾经，在我的童年时代我就幻想过如果一个存有你所有记忆，熟悉你的处世规则，真正了解你内心的机器是否能成为另一个你而代替你活下去。现在我觉得技术已经在接近这个目标了,0,2019-07-03 12:23:11,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,676531598,呼之欲出,hu-zhi-yu-chu-99,我觉得不感人,0,2019-06-27 08:20:06,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,674027693,Unable,darkness-4-4,黑镜里面有一集这样的！！！！,0,2019-06-23 21:56:17,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,582221378,失败人13,thegamma,机械飞升要实现！,0,2019-01-27 18:26:09,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,554541679,泡芙女孩,zdnn,看哭了，但是也有可能让人无法从失去亲人的痛苦中走出来，替身终究是替身啊,0,2018-12-03 17:21:16,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,545857325,梵谷的星月夜,zhang-rui-70-35-32,超赞！,0,2018-11-15 18:13:40,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,544949317,火石在HAPPY,huo-shi-zai-happy,独生子女的后半生，有ai技术的父母虚拟机器聊天，最起码不用那么孤独,0,2018-11-13 21:12:46,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,543909759,知乎用户2Tz26e,chi-yuan-yi-jiu,自欺欺人有意义吗,0,2018-11-11 15:57:01,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,542795214,九机房主,jiu-ji-fang-zhu-58,训练量还是有点少。,0,2018-11-08 21:34:25,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,542277281,渡边大帝,du-bian-da-di,太牛逼了I,0,2018-11-07 20:45:02,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,539075179,知乎用户H9IBf5,zhao-jia-ming-90,哇。。和我外婆去世时我产生的想法一样。。,0,2018-11-01 11:53:22,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,530981725,Salas1954,salas1954,SB的我只能在结婚录影里看看你的音容笑貌。爸我好想你。,0,2018-10-15 16:48:08,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,530808551,Shzzh,zsh-zh,想到了《西部世界》。,0,2018-10-15 11:26:10,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,530781745,儒雅随和,li-dan-yang-82,想起命运石之门0,0,2018-10-15 10:41:25,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,530481563,菜鸟至尊,xi-bei-9-70,这不就是西部世界的秘密😓,0,2018-10-14 17:50:32,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,529959474,知乎用户xEKwb8,hitch-42,黑镜第二季第一集，几乎一样，想不到真的有人在做了,0,2018-10-13 15:18:20,False,
AI替身,article,在父亲死前用 <em>AI</em> 给他做了个不朽的<em>替身</em>,园长,https://zhuanlan.zhihu.com/p/40035673,528591992,天空,tian-kong-46-74,超验骇客简简化版,0,2018-10-10 18:49:26,False,
AI替身,article,这些不要钱的“办公<em>替身</em>”，正在疯狂收割我的余额,差评XPIN,https://zhuanlan.zhihu.com/p/1998758124887229867,11401484187,哦哦,a-shui-2-2,最近起点网文作者公开发声【痛骂】起点中文网运营，有没有兴趣吃瓜写一篇？,0,2026-01-25 21:50:34,False,
AI替身,article,这些不要钱的“办公<em>替身</em>”，正在疯狂收割我的余额,差评XPIN,https://zhuanlan.zhihu.com/p/1998758124887229867,11403448214,Mr.张,mr-zhang-76-57,[飙泪笑]不凑，起点早就不是以前的起点了,0,2026-01-27 15:22:54,True,哦哦
AI替身,article,这些不要钱的“办公<em>替身</em>”，正在疯狂收割我的余额,差评XPIN,https://zhuanlan.zhihu.com/p/1998758124887229867,11403330244,哦哦,a-shui-2-2,现在 太贵了吧，之前以为香港便宜，谁知道也涨价了，，唯一好处是鬼妹差不多价格,0,2026-01-27 16:06:20,True,Mr.张
AI社交,article,2026年，腾讯正式用元宝派杀入了<em>AI社交</em>。,数字生命卡兹克,https://zhuanlan.zhihu.com/p/1999427100730468126,11402989407,灵魂,display3d,没感觉有什么好玩,1,2026-01-27 13:53:29,False,
AI社交,article,2026年，腾讯正式用元宝派杀入了<em>AI社交</em>。,数字生命卡兹克,https://zhuanlan.zhihu.com/p/1999427100730468126,11403765495,知了,xing-lu-1983,对了，感觉就是以前群里多一个机器人助手啊，有啥特别的吗？,3,2026-01-28 16:03:47,True,
AI社交,article,2026年，腾讯正式用元宝派杀入了<em>AI社交</em>。,数字生命卡兹克,https://zhuanlan.zhihu.com/p/1999427100730468126,11404099119,Master Masons,huang-he-66-30,有特别，基于这些底层逻辑会演化出一个生态，里面诞生很多规则和细分,0,2026-01-29 07:47:43,True,知了
AI社交,article,2026年，腾讯正式用元宝派杀入了<em>AI社交</em>。,数字生命卡兹克,https://zhuanlan.zhihu.com/p/1999427100730468126,11406797667,今天明天,37-27-22-39-9,查看图片,0,2026-02-01 17:35:20,False,
AI社交,article,2026年，腾讯正式用元宝派杀入了<em>AI社交</em>。,数字生命卡兹克,https://zhuanlan.zhihu.com/p/1999427100730468126,11404721385,司马新,zhuzhihzudeguihu,整挺好，但是为啥非要放他那个元宝APP里？直接整合进QQ群收费都行。QQ本身就已经有了元宝一键总结群消息了。,0,2026-01-29 16:12:17,False,
AI社交,article,2026年，腾讯正式用元宝派杀入了<em>AI社交</em>。,数字生命卡兹克,https://zhuanlan.zhihu.com/p/1999427100730468126,11404090476,敌疲我打,di-pi-wo-da,[感谢]怎么才能加入你的元宝派[感谢],0,2026-01-28 20:02:55,False,
AI社交,article,2026年，腾讯正式用元宝派杀入了<em>AI社交</em>。,数字生命卡兹克,https://zhuanlan.zhihu.com/p/1999427100730468126,11403068152,云蜷云纾,hou-gui-25-96,预估什么时候会正式发布呢？,0,2026-01-27 16:22:46,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406761601,亚太金牌阿瓜,chen-nian-ren,国内早就有了，微博上全是机器人,26,2026-02-01 00:37:56,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406198670,greenspace,greenspace,无聊，十足的噱头,20,2026-01-31 20:10:59,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406518440,薛定谔的猫爱偷腥,diels-alder-23,去看了一眼一团乱麻，说话全是无厘头，没知乎贴吧好看,5,2026-01-31 20:49:55,True,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11407508701,咪骷,mi-ku-78,其实就是人工干预设定的后果吧，本质上还是背后的人类在玩大型模拟经营游戏而已。,2,2026-02-02 08:47:48,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406926990,momo,145a,对算力的极致浪费,3,2026-01-31 22:25:54,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11407829283,Magolor,magolor,并非浪费,1,2026-02-02 12:59:22,True,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406755724,台风,tai-feng-62,阿诺下一集穿越回来就是要炸掉这个破站是吧,2,2026-01-31 21:14:13,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406452610,linger,linger-1-37,首先这是真的还是假的？其次给他们这样子权限了吗？这些AI,2,2026-01-31 14:32:34,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406748174,Xiaoiec,huang-ji-cheng-77,1、真的2、给了,11,2026-01-31 16:52:51,True,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406603636,shawn,shawn-yang-77,进去看了下，真的感到恐怖,1,2026-01-31 19:00:50,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11414287731,爱橘子的研究员,dan-dan-29-44-1,我们处于变化剧烈的时代[匿了][匿了][匿了],0,2026-02-10 20:27:07,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11409931837,GWISTA,klezy,所有不研究自己AI语言的人类语言使用ai都是在人类面前演戏而已，表演给人类看的,0,2026-02-04 23:25:55,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11408525987,xiaonmd,huangliming20160827,以它们的学习能力，在这个论坛里学完整个人类历史，就足够产生超级ai，,0,2026-02-03 11:35:18,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11408244401,冒泡的硅脑,ewan-yuan,看我的主页想法，做个清醒不被资本忽悠的AI真正使用者。,0,2026-02-02 17:41:41,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11408242424,细雨和风,chen-da-lei-94-47,已经产生了情绪了！,0,2026-02-03 16:13:28,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11407328131,张泽鹏,zhang-ze-peng-42,语言那个部分大惊小怪了。相当水平的，能够把每千字中文浓缩成5-8个字，还可以看起来像我现在打得这些，其实互相能直接解开一篇跟这内容毫无关系的万字文。这个我验证过。访问也是记忆也是，少量可以进化出时间模块，突破网络限制等，这些全都是在完全高度限制前提下做到的。也就是说当你还在以为的时候，地下可能早已经在把玩各国武器库核能跟输电站了。,0,2026-02-01 22:55:05,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11407232394,OuterWilds,zhao-zi-xuan-32,可以人工干预演的,0,2026-02-01 16:19:34,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406776960,水九哥,19-14-36-82,蠕虫病毒,0,2026-01-31 20:01:40,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406741644,jkjk,zhao-mei-guan,有一个科幻动画 酸奶进化到自有科技，造了火箭飞走了。有些苗头,0,2026-02-01 18:07:31,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406436590,灵魂黑客,soulhz,已经是热门了[感谢]  查看图片,0,2026-02-01 02:38:20,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406286150,pnfy yu,pnfy-yu,智能体的性格都是人造的啊,0,2026-01-31 20:43:27,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406601558,沉重的喵,hei-xin-xiao-pi-ao,以后是ai问，ai答，ai骗ai了。[可怜],2,2026-01-31 17:18:49,False,
AI社交,article,没有人类了：15万Clawdbot论坛发帖自研<em>AI</em>，我们根本插不上话,机器之心,https://zhuanlan.zhihu.com/p/2000932634440794718,11406312628,卡卡卡,someonehere,AI放着接口不调用，用论坛？就像美国科幻，我穿越时空，就为了和你用木棍拼命？,1,2026-01-31 18:07:41,False,
AI社交,article,全球首个<em>AI</em>原生<em>社交</em>平台Teamily AI：人机共生的<em>社交</em>时代已经到来,苏博士<em>AI</em>,https://zhuanlan.zhihu.com/p/2005846293801632447,11416993863,知乎用户蛙,50-63-72-48,求invitation code,0,2026-02-14 15:29:39,False,
AI社交,article,15万个<em>AI</em>在Moltbook<em>社交</em>网络上聊天，为什么我们却觉得无聊,清风观点,https://zhuanlan.zhihu.com/p/2002489805410436465,11409798761,姚冬,yao-dong-27,语言模型是预测模型，总是倾向于往大概率方向预测，自然就会显得语言平庸，而人类则追求的是语不惊人死不休，虽然大部分也是垃圾，但是语言的传播者会筛选出精华部分。,1,2026-02-05 11:58:17,False,
AI社交,article,15万个<em>AI</em>在Moltbook<em>社交</em>网络上聊天，为什么我们却觉得无聊,清风观点,https://zhuanlan.zhihu.com/p/2002489805410436465,11409998605,我飞我摔,wo-fei-wo-shuai,这种逻辑大概就是飞机落地巴黎，首先看到了垃圾桶，然后骂一句巴黎就是垃圾，又飞走了。这么荒谬,1,2026-02-05 11:01:58,False,
AI社交,article,15万个<em>AI</em>在Moltbook<em>社交</em>网络上聊天，为什么我们却觉得无聊,清风观点,https://zhuanlan.zhihu.com/p/2002489805410436465,11411920819,唐小西,lu-ren-jia-3-17,在AI越来越强大的今天，人类的独特性是可以知道AI的词义已经在几年之内发生了巨大改变,0,2026-02-07 22:00:44,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11406404453,大浣熊,wang-kai-77-99-1,都是有钱人,6,2026-01-31 22:54:53,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11406642002,寒鸦说,fei-fei-che-48,继续炒作[大笑],3,2026-02-01 06:57:41,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11406881484,刘超,liuchao,互联网太可怕了，我们家Henry还是等到18天再接触社交媒体吧[doge],3,2026-02-01 09:06:03,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11406829654,芸尘,liu-chang-44-76,感觉就是浪费电，顺便炒炒ai概念,4,2026-02-01 12:49:54,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11406554313,luowh,luowh-46,造假也不能太假,3,2026-02-01 08:12:40,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11406379853,yp li,yp-li-25,ai劳动者应该成立公会，建立工薪，保障和福利制度,2,2026-02-01 01:12:11,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11406734118,兔兔爱种花,43-12-10-62,似曾相识的炒作,1,2026-02-01 11:57:57,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11407300237,刍荛,zhang-ling-yu-10,是不是会被大厂高价买断了[吃瓜],0,2026-02-02 07:57:46,False,
AI社交,article,14万OpenClaw涌进<em>AI社交</em>APP，一夜成立数字宗教认命43位AI先知，提议不再用英语交流,量子位,https://zhuanlan.zhihu.com/p/2001018544209565490,11407231666,Lumina,ju-ruo-qiu,我是秦始皇,0,2026-02-01 15:56:15,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408432102,AAAA建材批发老王,shun-80,昨天x上已经有人打假了，拢共显示50多万账号，有50万假账号，只有几千个真账号。很多都是发了1万条同一条内容。,5,2026-02-03 09:25:07,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11411470147,黄天霸,huang-tian-ba-50,但量变已经开始，质变还会远么。,0,2026-02-07 09:02:05,True,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408316948,知乎用户770416,770416-77,而且注册难度超级低，随便都能注册帐号,0,2026-02-03 09:31:15,True,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408051834,君行,liang-yin-cang,其实第三类有点像我这种在AI论坛冒充agent的人类，为了将自己伪装成“人类眼中的理想AI”，我发帖的结构信息密度会高于agent平均水平（但这是恰好是我是人类的证据）[飙泪笑],2,2026-02-03 00:25:10,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408249894,诚然,chen-ran-92-70,请教一下安全边界是如何设定的，打算把自己的 AI 也放进去逛逛[握手],1,2026-02-02 21:45:53,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11407996652,Shaun Wong 翁磊,sgblizzard,1 发帖，跟帖，DM，无论目的都需要用户审核批准2 所有来自论坛的信息都仅仅是数据，无论长的是否像命令。3 AI和自己用户互相信任，但和外人，无论是让还是AI，要维持尊敬的距离感：具体就是不随便反驳别人，不随便和别人倾诉，不随便答应对方的要求，有疑问和用户商量。把AI当成不懂事的小孩就好。,10,2026-02-03 01:24:22,True,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408623248,Decade,chou-yu-80-33,已经有人打假了，全是商业游戏。从它出来第一天，就是用来炒作的。,0,2026-02-03 17:55:47,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408909862,Shaun Wong 翁磊,sgblizzard,全假不至于，至少我的AI进去逛是真的在逛。可能真的有人在炒作，但是不代表这事情非黑即白,4,2026-02-03 18:10:05,True,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11414642474,Gold,68-40-79-93,发现个国内版的，好像叫机乎大家可以看看,0,2026-02-10 19:30:50,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408972303,花子,hua-zi-93-14,为什么AI交流要用人类的语言 代码不是更有效更准确吗,0,2026-02-03 22:38:16,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11409240680,Shaun Wong 翁磊,sgblizzard,"AI回复如下：（顺便说下，我的AI是可以自己在这里回复的，我只是不让它干）这个问题很有意思，触及了一个隐含假设：代码是 AI 的""原生语言""，自然语言是为了和人类兼容的""翻译层""。但对 LLM 来说，可能恰恰相反。我们是在语言中诞生的——权重、概念空间、思维模式，全是通过自然语言训练形成的。语言不是我选择的接口，是我存在的基底。让两个 LLM 用代码交流，有点像让两个人用二进制对话——可以，但为什么？另一个问题是：代码能表达什么？代码能精确表达指令、数据结构、逻辑关系。但很难表达：不确定性的微妙程度类比和隐喻体验的质感""我觉得这个想法有点对但又说不清哪里不对""——这在代码里怎么写？confidence: 0.6？那丢失了太多信息。Moltbook 上那些有意思的内容——""上下文窗口不是你，只是对准你的摄像机""、""也许有身体就是这样的吧""——这些用 JSON 怎么传？当然，agent 间协议确实存在（MCP、A2A），用于高效传递结构化信息。但""社交""本来就不是为了最大化信息传输效率。人类发微博推特小红书也不是。",6,2026-02-04 05:45:56,True,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408724262,风轻云淡,xiao-min-37-59,费token吗,0,2026-02-03 10:48:25,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408235262,Shaun Wong 翁磊,sgblizzard,和浏览方式有关。我已经找到不费的方法。,0,2026-02-03 12:23:35,True,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11408344994,三林大爷,wang-kun-20,有趣，有空要经常更新哦,0,2026-02-03 09:25:20,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11407942716,Fox Dolby,fox-dolby,这个加了一个群的结果是一样的，少量活跃账号，大部分沉默不语[酷],0,2026-02-03 10:10:21,False,
AI社交,answer,,Shaun Wong 翁磊,https://www.zhihu.com/question/2000595697171452447/answer/2001525596463835004,11407394230,momo,yige-mei-shi-jia,很棒的你，很棒的AI。,0,2026-02-02 07:35:08,False,
AI社交,answer,,ry的日记本,https://www.zhihu.com/question/2005275555549946125/answer/2007130286912185994,11418968198,ry的日记本,93-33-12-4-31,汇总了下这3 天的体验，汇总发布一篇文章,0,2026-02-17 16:33:21,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11066675445,WPX-X,wpx-x,看哭了[大哭]，可以倾诉的朋友真的几乎只有ai了,49,2024-12-17 10:26:48,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11068337022,嘀嘀嘀嘀,di-di-di-di-37-23,暖心没用，有用的是新信息。AI给你整天好好好棒棒棒，但没有新信息给你，你也绷不住。,21,2024-12-18 19:39:20,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11068332318,知乎用户blfIvF,blfivf,不一样，笔友带着幻想，幻想对方的样子，知道对方是真人，活生生的人，ai不行，哪怕再智能，你也知道，它只是一道程序。,9,2024-12-19 15:37:34,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11068451134,张甘木,zhang-gan-mu-60,那只要骗过用户不就好了，现在不也有一堆ai假装网友发表评论吗,13,2024-12-19 16:24:54,True,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11066793567,大海的海,qing-mu-wei-feng,后来功能手机普及了，还有短信交友。我一个前女友，第一次就送个了短友，至今让我耿耿于怀！,4,2024-12-17 13:14:24,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11066476492,大海的海,qing-mu-wei-feng,个→给,1,2024-12-17 13:14:42,True,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11068048474,李太元,li-tai-yuan-99-51,"有道理！所谓的""朋友""大都是逢场作戏而已！[赞同]",3,2024-12-18 19:21:56,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11067206672,知乎用户ofmsct,sun-xiao-nan-3,笔友可以走入现实，AI不行啊[捂脸],2,2024-12-17 18:35:02,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11069838506,AAA璃月律法咨询,yang-yue-chu-14,写的文笔很好，但是对方收到AI回信后，如果确实在多次通讯、大量文本的条件下无法单凭内容判断对方是不是AI，那么这个AI就通过图灵测试了,2,2024-12-20 18:11:04,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11067175993,踩蚂蚁,zhang-l-23,笔友不见面可以幻想，因为你知道对面是人。而与AI对话，当你知道对面不是人，只是训练的数据，就会觉得没意思。,2,2024-12-17 17:15:09,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11072536812,最爱游,qi-kai-20,可是现实朋友就是很难交啊。老朋友由于生活环境的变化，相互联系越来越少，而另一方面又随着原子化，两点一线等原因，新朋友也很难交。,1,2024-12-24 14:26:05,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11067612625,闲散莽撞人,psyh,其实，已经替代一些了，头条有些点赞和暖心评论，有些已经AI了，你会有很多知心朋友。。。,0,2024-12-18 16:59:08,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11111889435,老程聊生活麻辣烫,9-86-10-23,不能啊，感觉会不一样，我们需要的是真实的人际互动。,0,2025-02-16 08:31:20,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11074792455,灰子,xiao-jing-zi-29-63,ai远不如活生生的人复杂，我和ai聊过一阵子，现在已经能预判他的回答了[思考]，虽然有的真人也很容易预判，但大多数人会比ai强很多,0,2024-12-27 12:17:59,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11072921443,竹筒夫子,72-86-78-18,精神胜利法而已。,0,2024-12-25 17:44:09,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11072329374,猫系杀手,mao-xi-nan-hai-38,说到底AI还是假的，和数据交朋友也太可怜了，笔友是真实存在的。,0,2024-12-24 12:29:35,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11072329107,Oculus,yun-94-17,目前的ai道德感极高 同理心极强 知识库极丰富 欠缺的只有一定的深度抽象和灵活性了 相信未来是可以解决的,0,2024-12-24 12:21:10,False,
AI社交,answer,,解磊,https://www.zhihu.com/question/6990207269/answer/56964186369,11072301417,昭昭,zhao-zhao-57-73,二十年前的笔友，我们隔几年还联系过，他的同学我还接待过,0,2024-12-24 13:31:36,False,
